review,rating,date,bank,distilbert_score,distilbert_sentiment
i appreciate that dashen bank takes lifestyle services into account.,5,2025-04-21,Dashen,0.9980393052101135,positive
keep it up!,5,2025-04-21,Dashen,0.9998477697372437,positive
amazing app really i loved it .that's why we say dashen bank is one stap ahead. it's the best mobile application that should be on every phone.,5,2025-04-21,Dashen,0.9998038411140442,positive
very comfortable app keep it,5,2025-04-21,Dashen,0.999691367149353,positive
it has clear detail information about the application so it helps customer how to use the app. and it is very easy to use and also app is secure.,5,2025-04-21,Dashen,0.999531626701355,positive
"i have been using the dashen supper app mobile banking app , and overall, i appreciate its features.however,i’ve noticed that when i turn on the developer options on my device, the app stops functioning properly. it would be great if you could look into this issue, as i often need to access developer settings for other applications . thank you for your attention to this matter!",5,2025-04-21,Dashen,-0.9068740606307983,negative
easiness to use with fast response time,5,2025-04-21,Dashen,-0.9647259712219238,negative
"the new mobile banking application is a major upgrade! it’s incredibly user-friendly, with a clean and modern design that makes navigation simple and intuitive. i really appreciate how fast it loads and how smooth the overall experience is. all essential services like balance checks, transfers, and bill payments are eas y to find and use. the added security features give me peace of mind, and the app runs reliably without crashes or glitches. it’s clear a lot of thought went into the user experi",5,2025-04-21,Dashen,0.9992745518684387,positive
"as an internal customer, dashen bank superapp has greatly simplified my online banking experience. it's easy to use, allowing me to quickly check balances, transfer money and pay bills. the app's advanced security features are highly secure, ensuring my data is well protected. the three click, chat banking and ips features have also given me a smarter experience. in deed dashen bank is always steping ahead!",5,2025-04-21,Dashen,0.9990044236183167,positive
"a truly impressive app — user-friendly and a game-changer in ethiopian banking. the dashen super app stands out as one of the most innovative and convenient digital banking solutions in ethiopia’s financial history. smooth navigation, seamless features, and a wide range of services all in one place. well done!",5,2025-04-21,Dashen,0.9998193383216858,positive
dashen bank super up has very fast and convenience and also it has contain more things on one app .i am very interesting to use dashen bank super up,5,2025-04-21,Dashen,0.9974090456962585,positive
"the dashen bank super app has truly elevated my mobile banking experience. it's fast, user-friendly, and packed with all the essential features. the interface is clean and intuitive, making navigation easy even for first-time users. i also appreciate the added security features that give me peace of mind while banking on the go. dashen bank has done an amazing job with this app—it’s reliable, efficient, and always improving. highly recommended for anyone looking for seamless digital banking!",5,2025-04-21,Dashen,0.9998351335525513,positive
a fantastic product!! keep the good work.,5,2025-04-21,Dashen,0.9998842477798462,positive
"i am very impressed with the dashen super app. it is user-friendly and operates efficiently. the budget and chatbot features are impressive, and all items can be purchased with just three clicks.",5,2025-04-21,Dashen,0.9998030066490173,positive
"the dashen super app offers a quick and user-friendly experience, bringing together a variety of services, like budgeting, payments, airtime recharges, and more, all in one convenient platform. its sleek design and intuitive navigation ensure effortless transactions. it's evident that dashen bank has carefully crafted the app to make everyday financial activities easier. a great choice for anyone aiming to streamline their digital routines!",5,2025-04-21,Dashen,0.999062716960907,positive
dashen supper app is the most useful app for our customers,5,2025-04-21,Dashen,0.9988586902618408,positive
it is the most amazing mobile app,5,2025-04-21,Dashen,0.9998717308044434,positive
a good and fast supper app thanks for dashen bank,5,2025-04-21,Dashen,0.9997884631156921,positive
"dear users of the dashen bank super app,i have been using the dashen bank super app for a while now, and i must say—it’s truly a game-changer! the app is incredibly fast and reliable; i’ve never encountered any delays with my transactions. one feature i absolutely love is chat banking. it makes everyday tasks like checking my balance or transferring money as simple as sending a quick message. also, the budgeting tool has been a huge help in tracking my spending and giving me a clearer",5,2025-04-21,Dashen,0.9993189573287964,positive
too best,1,2025-04-21,Dashen,0.8775477409362793,positive
"dashen bank super up,use the app and makes your easy,fast,convinent.",5,2025-04-21,Dashen,0.9985912442207336,positive
to join digital world use supper app and make your life easy,5,2025-04-21,Dashen,0.987091064453125,positive
best mobile banking application,5,2025-04-21,Dashen,0.9996380805969238,positive
"this banking superapp is incredibly well designed. the design and appearance of the app and the overall experience i have when using the app is fantastic. the app is packed with features from banking to e-commerce all in one place.it even has a budget setting option which is super useful for managing my money. everything runs smoothly and i love how convenient it has made my daily life. huge kudos to dashen bank. you are truly living up to the motto ''always one step ahead."" keep it up!",5,2025-04-21,Dashen,0.9998156428337097,positive
i was really amazed by the idea of an e-commerce service on a banking app. this is what it means to be one step ahead. please include all kinds of products in there as soon as possible.,5,2025-04-21,Dashen,0.9981945157051086,positive
this is what we expect to get service dashen bank always like his slogan,5,2025-04-21,Dashen,-0.8835357427597046,negative
"dashen supapp is the most contemporary application, offering a great experience by enabling users to perform multiple tasks through a single platform—such as chatting with friends, transferring money, paying bills, and more. it is the first app of its kind in the ethiopian banking industry, making it a remarkable opportunity for entrepreneurs working in app-based sales and software marketing. good job, dashen bank!",5,2025-04-21,Dashen,0.9997934699058533,positive
dashen super app gives me an amazing convenience and makes life easy.,5,2025-04-21,Dashen,0.999823272228241,positive
excellent mobile banking app,5,2025-04-21,Dashen,0.9998179078102112,positive
wow! like his name super app...,5,2025-04-21,Dashen,0.9985873699188232,positive
convenient and fast,5,2025-04-21,Dashen,0.9996170997619629,positive
best- in-class app.,5,2025-04-21,Dashen,0.999584972858429,positive
i really like this amazing application and dashen supper app that has made my life easier.,5,2025-04-21,Dashen,0.9997171759605408,positive
superb,5,2025-04-21,Dashen,0.9998656511306763,positive
"amazing features, faster and easy to use",5,2025-04-21,Dashen,0.9998817443847656,positive
"the dashen super app offers a modern, user-friendly experience that leverages the latest technological advancements to deliver a seamless e-commerce platform",5,2025-04-21,Dashen,0.999481737613678,positive
best app!,5,2025-04-21,Dashen,0.9997498393058777,positive
i love it. one of the best mobile banking app in the banking industry,5,2025-04-21,Dashen,0.9998683929443359,positive
i love this app,5,2025-04-21,Dashen,0.9998608827590942,positive
no working for me hulum information asgebiche continue or accept yemilew button ayeseram my phone is samsung a51,1,2025-04-21,Dashen,-0.9980541467666626,negative
waw no idea the best app.,5,2025-04-19,Dashen,-0.9923465251922607,negative
fast best app,5,2025-04-19,Dashen,0.999737560749054,positive
nice app,5,2025-04-18,Dashen,0.9998061060905457,positive
nice app ever,5,2025-04-17,Dashen,0.9998384714126587,positive
very disappointing app. closes frequently and unstable in function,2,2025-04-17,Dashen,-0.9997677206993103,negative
"feature-rich? absolutely. but the speed? painfully slow. seriously, is it communicating with a server on mars or something?",5,2025-04-16,Dashen,-0.9992289543151855,negative
nic app,5,2025-04-16,Dashen,0.9797857403755188,positive
nice,5,2025-04-16,Dashen,0.9998552799224854,positive
"the dashen super app delivers a remarkably fast, highly secure, and exceptionally user-friendly experience, establishing it as a leading application in its category.keep it up and stay ahead dashen bank.",5,2025-04-14,Dashen,0.9997890591621399,positive
